2019-10-01 00:00:13,1208.42
2019-10-01 00:05:06,1208.44,245.73,0.02
2019-10-01 00:10:17,1208.46,231.51,0.04
2019-10-01 00:15:05,1208.47,125.00,0.05
2019-10-01 00:20:11,1208.49,235.29,0.0699999999999
2019-10-01 00:25:09,1208.51,241.61,0.0899999999999
2019-10-01 00:30:07,1208.53,241.61,0.11
2019-10-01 00:35:13,1208.56,352.94,0.14
2019-10-01 00:40:04,1208.58,247.42,0.16
2019-10-01 00:45:07,1208.60,237.62,0.18
2019-10-01 00:50:05,1208.61,120.81,0.19
2019-10-01 00:55:05,1208.63,240.00,0.21
2019-10-01 01:00:09,1208.65,236.84,0.23
2019-10-01 01:05:06,1208.66,121.21,0.24
2019-10-01 01:10:08,1208.68,238.41,0.26
2019-10-01 01:15:06,1208.70,241.61,0.28
2019-10-01 01:20:20,1208.73,343.95,0.31
2019-10-01 01:25:07,1208.75,250.87,0.33
2019-10-01 01:30:07,1208.76,120.00,0.34
2019-10-01 01:35:06,1208.78,240.80,0.36
2019-10-01 01:40:04,1208.80,241.61,0.38
2019-10-01 01:45:11,1208.81,117.26,0.39
2019-10-01 01:50:09,1208.83,240.80,0.41
2019-10-01 01:55:05,1208.86,364.86,0.44
2019-10-01 02:00:14,1208.88,233.01,0.46
2019-10-01 02:05:07,1208.90,244.90,0.48
2019-10-01 02:10:07,1208.91,120.00,0.49
2019-10-01 02:15:06,1208.93,240.80,0.51
2019-10-01 02:20:05,1208.94,120.40,0.52
2019-10-01 02:25:10,1208.96,236.07,0.54
2019-10-01 02:30:05,1208.99,366.10,0.57
2019-10-01 02:35:06,1209.01,239.20,0.59
2019-10-01 02:40:19,1209.04,345.05,0.62
2019-10-01 02:45:08,1209.06,249.13,0.64
2019-10-01 02:50:06,1209.07,120.81,0.65
2019-10-01 02:55:21,1209.09,228.57,0.67
2019-10-01 03:00:07,1209.10,125.87,0.68
2019-10-01 03:05:05,1209.12,241.61,0.7
2019-10-01 03:10:17,1209.14,230.77,0.72
2019-10-01 03:15:08,1209.16,247.42,0.74
2019-10-01 03:20:05,1209.18,242.42,0.76
2019-10-01 03:25:19,1209.20,229.30,0.78
2019-10-01 03:30:09,1209.22,248.28,0.8
2019-10-01 03:35:08,1209.24,240.80,0.82
2019-10-01 03:40:06,1209.25,120.81,0.83
2019-10-01 03:45:05,1209.27,240.80,0.85
2019-10-01 03:50:10,1209.29,235.29,0.87
2019-10-01 03:55:04,1209.31,244.90,0.89
2019-10-01 04:00:06,1209.33,238.41,0.91
2019-10-01 04:05:20,1209.35,229.30,0.93
2019-10-01 04:10:07,1209.37,250.87,0.95
2019-10-01 04:15:06,1209.38,120.40,0.96
2019-10-01 04:20:08,1209.40,238.41,0.98
2019-10-01 04:25:06,1209.42,241.61,1.0
2019-10-01 04:30:16,1209.44,232.26,1.02
2019-10-01 04:35:05,1209.47,373.70,1.05
2019-10-01 04:40:04,1209.49,240.00,1.07
2019-10-01 04:45:18,1209.51,229.30,1.09
2019-10-01 04:50:15,1209.53,242.42,1.11
2019-10-01 04:55:04,1209.54,124.57,1.12
2019-10-01 05:00:13,1209.56,233.01,1.14
2019-10-01 05:05:05,1209.58,246.58,1.16
2019-10-01 05:10:04,1209.59,120.00,1.17
2019-10-01 05:15:16,1209.62,346.15,1.2
2019-10-01 05:20:05,1209.64,249.13,1.22
2019-10-01 05:25:05,1209.69,600.00,1.27
2019-10-01 05:30:20,1209.72,342.86,1.3
2019-10-01 05:35:06,1209.74,251.75,1.32
2019-10-01 05:40:07,1209.77,358.80,1.35
2019-10-01 05:45:09,1209.82,596.03,1.4
2019-10-01 05:50:06,1209.86,483.22,1.44
2019-10-01 05:55:16,1209.90,464.52,1.48
2019-10-01 06:00:06,1209.94,496.55,1.52
2019-10-01 06:05:06,1209.98,480.00,1.56
2019-10-01 06:10:05,1210.02,481.61,1.6
2019-10-01 06:15:08,1210.05,356.44,1.63
2019-10-01 06:20:12,1210.09,473.68,1.67
2019-10-01 06:25:11,1210.12,361.20,1.7
2019-10-01 06:30:05,1210.16,489.80,1.74
2019-10-01 06:35:15,1210.21,580.65,1.79
2019-10-01 06:40:07,1210.25,491.47,1.83
2019-10-01 06:45:06,1210.30,602.01,1.88
2019-10-01 06:50:10,1210.34,473.68,1.92
2019-10-01 06:55:08,1210.42,966.44,2.0
2019-10-01 07:00:08,1210.51,1080.00,2.09
2019-10-01 07:05:13,1210.58,826.23,2.16
2019-10-01 07:10:12,1210.64,722.41,2.22
2019-10-01 07:15:04,1210.70,737.20,2.28
2019-10-01 07:20:17,1210.75,575.08,2.33
2019-10-01 07:25:15,1210.86,1324.41,2.44
2019-10-01 07:30:05,1211.02,1986.21,2.6
2019-10-01 07:35:05,1211.08,717.61,2.66
2019-10-01 07:40:06,1211.13,598.01,2.71
2019-10-01 07:45:13,1211.18,586.32,2.76
2019-10-01 07:50:11,1211.22,483.22,2.8
2019-10-01 07:55:06,1211.27,610.17,2.85
2019-10-01 08:00:15,1211.33,699.03,2.91
2019-10-01 08:05:06,1211.43,1237.11,3.01
2019-10-01 08:10:09,1211.51,950.50,3.09
2019-10-01 08:15:07,1211.55,483.22,3.13
2019-10-01 08:20:06,1211.59,481.61,3.17
2019-10-01 08:25:11,1211.63,472.13,3.21
2019-10-01 08:30:08,1211.66,363.64,3.24
2019-10-01 08:35:10,1211.69,357.62,3.27
2019-10-01 08:40:07,1211.72,363.64,3.3
2019-10-01 08:45:05,1211.75,362.42,3.33
2019-10-01 08:50:06,1211.78,357.62,3.36
2019-10-01 08:55:09,1211.80,237.62,3.38
2019-10-01 09:00:05,1211.82,243.24,3.4
2019-10-01 09:05:06,1211.83,119.60,3.41
2019-10-01 09:10:14,1211.84,116.88,3.42
2019-10-01 09:15:08,1211.87,367.35,3.45
2019-10-01 09:20:05,1211.89,242.42,3.47
2019-10-01 09:25:16,1211.90,115.76,3.48
2019-10-01 09:30:04,1211.92,250.00,3.5
2019-10-01 09:35:10,1211.97,588.24,3.55
2019-10-01 09:40:05,1212.03,732.20,3.61
2019-10-01 09:45:06,1212.09,717.61,3.67
2019-10-01 09:50:12,1212.14,588.24,3.72
2019-10-01 09:55:07,1212.18,488.14,3.76
2019-10-01 10:00:06,1212.21,361.20,3.79
2019-10-01 10:05:21,1212.26,569.62,3.84
2019-10-01 10:10:10,1212.31,620.69,3.89
2019-10-01 10:15:08,1212.34,362.42,3.92
2019-10-01 10:20:05,1212.37,363.64,3.95
2019-10-01 10:25:07,1212.40,357.62,3.98
2019-10-01 10:30:05,1212.44,483.22,4.02
2019-10-01 10:35:19,1212.48,458.60,4.06
2019-10-01 10:40:05,1212.52,501.74,4.1
2019-10-01 10:45:06,1212.59,837.21,4.17
2019-10-01 10:50:05,1212.63,481.61,4.21
2019-10-01 10:55:05,1212.66,360.00,4.24
2019-10-01 11:00:11,1212.68,235.29,4.26
2019-10-01 11:05:05,1212.72,489.80,4.3
2019-10-01 11:10:04,1212.74,240.80,4.32
2019-10-01 11:15:13,1212.72,-233.01,4.3
2019-10-01 11:20:06,1212.67,-614.33,4.25
2019-10-01 11:25:06,1212.65,-240.00,4.23
2019-10-01 11:30:22,1212.64,-113.92,4.22
2019-10-01 11:35:05,1212.64,0.00,4.22
2019-10-01 11:40:09,1212.76,1421.05,4.34
2019-10-01 11:45:05,1212.94,2189.19,4.52
2019-10-01 11:50:05,1213.01,840.00,4.59
2019-10-01 11:55:18,1212.93,-920.13,4.51
2019-10-01 12:00:07,1212.91,-249.13,4.49
2019-10-01 12:05:07,1212.94,360.00,4.52
2019-10-01 12:10:21,1213.00,687.90,4.58
2019-10-01 12:15:06,1213.04,505.26,4.62
2019-10-01 12:20:06,1213.14,1200.00,4.72
2019-10-01 12:25:16,1213.17,348.39,4.75
2019-10-01 12:30:07,1213.21,494.85,4.79
2019-10-01 12:35:05,1213.27,724.83,4.85
2019-10-01 12:40:18,1213.32,575.08,4.9
2019-10-01 12:45:08,1213.33,124.14,4.91
2019-10-01 12:50:07,1213.32,-120.40,4.9
2019-10-01 12:55:05,1213.23,-1087.25,4.81
2019-10-01 13:00:08,1213.15,-950.50,4.73
2019-10-01 13:05:09,1213.07,-956.81,4.65
2019-10-01 13:10:04,1213.07,0.00,4.65
2019-10-01 13:15:05,1213.06,-119.60,4.64
2019-10-01 13:20:19,1213.07,114.65,4.65
2019-10-01 13:25:06,1213.11,501.74,4.69
2019-10-01 13:30:05,1213.15,481.61,4.73
2019-10-01 13:35:06,1213.14,-119.60,4.72
2019-10-01 13:40:04,1213.08,-722.41,4.66
2019-10-01 13:45:14,1212.96,-1389.07,4.54
